年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,106.0,0.24,1.58,1.98,0.5
2019,107.5,0.15,0.94,1.6,0.5
2018,109.5,0.11,0.49,0.99,0.2
2017,112.3,0.9,3.69,3.25,0.6
2016,111.1,1.06,4.77,2.55,0.7
2015,110.9,1.66,7.18,4.98,1.0
2014,107.1,1.51,7.33,4.4,1.0
2013,104.8,1.93,10.35,5.69,1.1
