年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,3.56,2.31,15.64,10.61,2.0
2019,3.11,1.96,13.64,10.3,1.65
2018,2.81,1.72,12.42,9.69,1.51
2017,2.37,1.39,10.24,8.22,1.2
2016,2.35,1.52,10.99,9.51,1.35
2015,2.69,2.24,16.02,14.83,2.0
2014,2.53,2.22,15.73,14.59,2.0
2013,2.93,2.2,14.92,13.77,2.8
