年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,0.89,-0.68,-3.83,-2.31,0.2
2019,1.56,-0.34,-1.94,-1.06,0.2
2018,2.19,0.34,1.87,1.43,0.42
2017,2.14,0.36,1.98,1.57,0.48
2016,2.76,1.21,6.27,4.73,1.0
2015,2.59,1.25,6.69,4.87,0.99
2014,2.45,1.58,8.57,6.19,1.3
2013,1.93,1.13,6.53,4.69,0.94
