季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,21.73,-0.33,-3.21,-1.23
2020Q4,24.98,0.74,6.63,2.46
2020Q3,17.74,-0.12,-1.31,-0.47
2020Q2,18.89,-0.14,-1.5,-0.54
2020Q1,20.31,-0.31,-2.92,-1.07
2019Q4,23.33,1.03,13.64,4.67
2019Q3,13.78,-0.27,-2.74,-0.86
2019Q2,16.49,-0.52,-3.55,-1.13
2019Q1,22.52,-0.12,-1.46,-0.47
2018Q4,23.64,-0.05,-0.59,-0.19
2018Q3,24.08,0.14,1.0,0.31
2018Q2,22.7,-0.02,-0.79,-0.24
2018Q1,27.51,0.09,0.14,0.04
2017Q4,26.63,0.75,5.9,1.81
2017Q3,19.7,0.11,0.34,0.1
2017Q2,18.72,-0.11,-1.11,-0.33
2017Q1,24.17,-0.12,-1.04,-0.31
2016Q4,25.21,0.66,4.45,1.3
2016Q3,19.47,0.01,-0.15,-0.04
2016Q2,19.5,-0.38,-3.17,-0.86
2016Q1,22.77,0.27,1.87,0.49
2015Q4,21.23,0.46,3.04,0.86
2015Q3,18.79,0.08,-0.38,-0.12
2015Q2,18.37,-0.18,-1.44,-0.46
2015Q1,27.99,-0.12,-1.15,-0.36
2014Q4,28.98,0.26,1.04,0.32
2014Q3,27.16,0.49,2.91,0.99
2014Q2,23.24,0.66,4.25,1.56
