季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,13.11,0.12,0.4,0.31
2020Q4,13.04,0.49,1.61,1.3
2020Q3,12.74,0.77,2.63,2.1
2020Q2,12.27,0.87,2.93,2.43
2020Q1,12.41,0.27,0.92,0.79
2019Q4,12.25,0.34,1.33,1.08
2019Q3,12.0,0.54,2.15,1.72
2019Q2,11.59,0.49,1.92,1.63
2019Q1,11.8,0.23,0.93,0.82
2018Q4,11.62,0.49,1.99,1.73
2018Q3,11.23,0.39,1.62,1.36
2018Q2,10.92,0.14,0.6,0.51
2018Q1,11.39,-0.22,-0.9,-0.8
2017Q4,11.57,-0.05,-0.22,-0.2
2017Q3,11.61,-0.1,-0.42,-0.37
2017Q2,11.69,-0.27,-1.07,-0.97
2017Q1,12.49,-0.13,-0.5,-0.46
2016Q4,12.59,0.31,1.19,1.1
2016Q3,12.47,-0.99,-3.64,-3.35
2016Q2,13.26,-0.33,-1.16,-1.07
2016Q1,14.13,-0.3,-1.02,-0.94
2015Q4,14.37,-0.14,-0.55,-0.5
2015Q3,14.5,-0.2,-0.72,-0.65
2015Q2,14.68,-0.16,-0.61,-0.58
2015Q1,15.59,-0.06,-0.24,-0.23
2014Q4,15.83,0.26,0.99,0.94
2014Q3,15.8,0.19,0.74,0.68
2014Q2,15.6,0.21,0.82,0.76
