年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,27.1,4.1,16.67,9.75,3.0
2019,24.93,3.84,16.39,9.55,2.7
2018,22.8,3.63,16.12,9.82,2.6
2017,21.11,4.4,21.69,13.6,3.1
2016,17.13,3.17,17.4,9.66,2.2
2015,14.1,2.47,14.15,7.48,1.7
2014,12.47,1.82,10.62,5.98,1.5
2013,12.25,1.58,9.51,5.58,1.0
