季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,32.12,1.43,3.64,2.3
2020Q4,34.0,1.03,2.6,1.66
2020Q3,32.75,1.37,3.49,2.15
2020Q2,34.1,7.62,20.7,12.1
2020Q1,25.02,2.53,7.27,4.41
2019Q4,28.34,2.3,6.58,4.26
2019Q3,25.59,1.52,4.57,2.7
2019Q2,23.78,1.26,3.53,2.14
2019Q1,31.83,0.98,2.51,1.65
2018Q4,30.66,6.56,18.67,12.18
2018Q3,22.82,3.49,11.57,6.95
2018Q2,18.65,1.6,5.33,3.2
2018Q1,23.31,1.54,4.91,3.14
2017Q4,21.3,1.76,5.99,3.79
2017Q3,19.24,1.58,5.63,3.37
2017Q2,17.35,1.22,4.12,2.49
2017Q1,22.82,1.52,4.83,3.13
2016Q4,21.01,1.54,5.24,3.41
2016Q3,19.11,1.82,6.47,3.93
2016Q2,16.93,1.4,4.76,2.9
2016Q1,21.46,1.83,6.02,3.9
2015Q4,19.28,1.51,5.3,3.34
2015Q3,17.67,1.62,6.02,3.44
2015Q2,15.73,1.14,4.08,2.35
2015Q1,21.18,1.63,5.46,3.42
2014Q4,19.24,1.65,5.83,3.6
2014Q3,17.31,1.74,6.57,3.74
2014Q2,15.24,1.56,5.68,3.3
