季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,7.34,-0.27,-1.85,-1.52
2020Q4,7.75,-0.55,-3.64,-2.91
2020Q3,8.57,-0.08,-0.52,-0.4
2020Q2,8.69,0.01,0.05,0.04
2020Q1,9.43,0.02,0.14,0.11
2019Q4,9.39,0.03,0.15,0.12
2019Q3,9.36,0.28,1.56,1.2
2019Q2,8.99,0.16,0.92,0.7
2019Q1,9.68,-0.03,-0.14,-0.11
2018Q4,9.71,0.26,1.5,1.17
2018Q3,9.38,0.31,1.8,1.39
2018Q2,8.98,0.35,2.05,1.58
2018Q1,9.73,-0.1,-0.54,-0.42
2017Q4,9.85,0.41,2.29,1.8
2017Q3,9.34,0.41,2.39,1.84
2017Q2,8.82,0.31,1.8,1.39
2017Q1,10.44,0.34,1.87,1.48
2016Q4,10.03,0.79,4.24,3.36
2016Q3,9.08,0.64,3.53,2.73
2016Q2,8.32,0.44,2.35,1.83
2016Q1,10.08,0.52,2.57,2.05
2015Q4,9.49,0.76,3.85,3.04
2015Q3,8.62,0.76,4.02,3.02
2015Q2,7.75,0.53,2.77,2.07
2015Q1,9.87,0.66,3.22,2.5
2014Q4,9.14,0.74,3.77,2.92
2014Q3,8.33,0.77,4.38,3.27
2014Q2,7.45,0.81,4.52,3.42
