季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,29.0,1.07,4.16,2.44
2020Q4,27.1,0.88,3.55,2.08
2020Q3,25.85,1.22,5.13,2.93
2020Q2,23.68,0.88,3.63,2.12
2020Q1,26.91,1.12,4.56,2.78
2019Q4,24.93,0.89,3.76,2.23
2019Q3,23.43,0.88,3.87,2.22
2019Q2,21.87,0.91,3.92,2.24
2019Q1,24.86,1.16,4.97,2.89
2018Q4,22.8,0.89,4.0,2.27
2018Q3,21.18,0.75,3.48,1.86
2018Q2,19.85,0.8,3.59,1.93
2018Q1,23.91,1.18,5.17,3.12
2017Q4,21.11,0.67,3.26,2.09
2017Q3,19.85,0.82,3.98,2.44
2017Q2,18.32,0.76,3.76,2.38
2017Q1,21.15,2.04,10.23,6.53
2016Q4,17.13,0.42,2.24,1.35
2016Q3,16.17,0.73,4.04,2.32
2016Q2,14.73,0.9,4.96,2.77
2016Q1,16.3,1.12,6.2,3.35
2015Q4,14.1,0.23,1.34,0.69
2015Q3,13.92,0.8,4.76,2.42
2015Q2,12.35,0.76,4.5,2.33
2015Q1,13.8,0.68,3.98,2.11
2014Q4,12.47,0.48,2.9,1.51
2014Q3,11.59,0.46,2.85,1.48
2014Q2,10.69,0.49,3.05,1.62
