年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,3.0,0.79,4.9,3.58,1.0
2019,3.38,1.46,8.82,5.59,1.4
2018,3.46,1.7,10.44,6.57,1.6
2017,2.98,1.13,7.11,4.75,1.2
2016,2.93,1.28,8.06,5.2,1.2
2015,2.81,1.09,6.9,4.66,1.0
2014,2.78,1.26,8.11,5.66,1.0
2013,2.57,1.28,8.31,5.78,1.0
