季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,18.58,2.13,4.35,3.66
2020Q4,16.64,2.51,5.38,4.55
2020Q3,14.38,1.94,4.4,3.6
2020Q2,12.62,0.98,2.2,1.8
2020Q1,15.37,1.08,2.38,2.01
2019Q4,14.39,1.17,2.64,2.27
2019Q3,13.33,1.54,3.6,2.92
2019Q2,11.94,1.39,3.17,2.53
2019Q1,15.23,0.87,1.94,1.69
2018Q4,14.44,2.39,5.5,4.99
2018Q3,12.28,1.71,4.15,3.58
2018Q2,10.74,1.62,3.87,3.34
2018Q1,13.81,2.01,4.74,4.33
2017Q4,12.0,2.5,6.26,5.75
2017Q3,9.74,2.18,5.84,5.41
2017Q2,7.77,1.62,4.11,3.81
2017Q1,13.56,0.97,2.3,2.11
2016Q4,13.99,0.94,2.28,2.11
2016Q3,13.13,2.08,5.14,4.33
2016Q2,11.25,4.15,7.77,6.39
2016Q1,16.74,4.45,8.31,7.38
2015Q4,13.62,4.68,9.05,8.21
2015Q3,10.53,4.06,11.77,9.64
2015Q2,7.74,3.92,13.85,10.21
2015Q1,10.74,3.3,11.58,9.57
2014Q4,8.91,3.38,13.3,11.13
2014Q3,7.07,2.31,12.03,10.16
2014Q2,5.59,2.71,12.98,11.04
