季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,30.03,0.29,3.19,2.28
2020Q4,27.18,-0.2,-0.81,-0.32
2020Q3,29.17,-0.14,0.33,0.27
2020Q2,30.53,1.94,15.25,9.71
2020Q1,11.06,0.08,1.46,0.99
2019Q4,10.28,-0.11,0.07,0.06
2019Q3,11.29,-0.06,,0.01
2019Q2,12.0,0.09,1.26,0.87
2019Q1,12.65,0.1,1.14,0.82
2018Q4,12.0,0.1,1.15,0.83
2018Q3,10.94,0.02,0.43,0.36
2018Q2,10.73,0.06,0.75,0.56
2018Q1,13.34,0.08,0.66,0.57
2017Q4,10.33,-0.02,-0.17,0.12
2017Q3,10.53,0.23,1.67,1.08
2017Q2,8.19,0.06,0.5,0.42
2017Q1,11.02,0.07,0.76,0.56
2016Q4,10.37,0.16,3.41,1.85
2016Q3,8.85,0.01,0.16,0.13
2016Q2,9.07,0.15,1.66,0.98
2016Q1,10.47,0.1,1.17,0.71
2015Q4,9.54,-0.18,-1.61,-0.38
2015Q3,11.31,0.33,1.42,0.88
2015Q2,8.16,0.22,0.6,0.59
