年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,106.8,9.05,11.47,8.01,7.0
2019,93.72,7.25,9.91,7.06,4.0
2018,84.33,6.67,9.63,7.13,3.99
2017,73.7,4.1,6.16,4.58,2.5
2016,69.11,6.13,9.33,6.73,3.0
2015,61.78,9.02,14.31,10.36,4.0
2014,49.63,6.36,10.93,8.29,4.0
2013,43.68,5.0,8.99,6.49,3.0
