季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,30.41,1.13,1.42,0.86
2020Q4,29.16,2.06,2.77,1.65
2020Q3,26.87,1.94,2.61,1.54
2020Q2,24.82,1.82,2.52,1.58
2020Q1,23.43,-1.06,-1.46,-0.61
2019Q4,24.55,1.62,2.12,1.43
2019Q3,22.84,0.75,0.99,0.76
2019Q2,22.05,0.18,0.23,0.3
2019Q1,21.86,-1.0,-1.29,-0.4
2018Q4,22.98,-0.55,-0.67,-0.12
2018Q3,23.71,-0.41,-0.45,-0.03
2018Q2,24.17,-1.15,-1.38,-0.68
2018Q1,27.16,-0.37,-0.46,-0.13
2017Q4,28.69,-0.53,-0.65,-0.32
2017Q3,29.33,0.53,0.62,0.49
2017Q2,28.69,1.68,1.99,1.42
2017Q1,30.56,0.6,0.67,0.52
2016Q4,30.03,1.88,2.11,1.46
2016Q3,27.79,1.34,1.51,1.11
2016Q2,25.71,2.77,3.13,2.17
2016Q1,32.46,2.51,2.76,1.99
2015Q4,29.98,3.73,4.69,3.31
2015Q3,25.59,3.29,4.2,2.87
2015Q2,21.9,2.87,3.69,2.67
