季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,-6.29,-0.59,-9.56,-2.03
2020Q4,-5.42,-0.32,-4.74,-1.08
2020Q3,-4.94,-0.49,-6.97,-1.68
2020Q2,-4.21,-0.9,-11.52,-2.93
2020Q1,-2.89,-0.61,-7.15,-1.9
2019Q4,-1.99,-0.34,-3.21,-0.88
2019Q3,-1.54,-0.35,-3.74,-1.08
2019Q2,-1.02,-0.23,-1.98,-0.48
2019Q1,-4.33,-0.56,-5.92,-1.22
2018Q4,-3.77,-0.95,-9.28,-2.17
2018Q3,-2.82,-0.9,-8.06,-2.06
2018Q2,-1.93,-1.0,-8.28,-2.25
2018Q1,-0.93,-0.12,-0.99,-0.29
2017Q4,-0.81,-1.24,-8.87,-3.0
2017Q3,0.27,-0.77,-5.05,-1.83
2017Q2,0.98,-0.35,-2.14,-0.8
2017Q1,1.58,-0.45,-2.7,-0.92
2016Q4,1.93,0.25,1.57,0.48
2016Q3,1.81,-0.04,-0.26,-0.08
2016Q2,1.84,0.19,1.15,0.35
2016Q1,2.26,0.05,0.27,0.08
2015Q4,2.23,0.04,0.22,0.07
2015Q3,2.23,0.49,2.87,0.88
2015Q2,1.92,0.17,1.03,0.34
2015Q1,2.52,0.25,1.4,0.51
2014Q4,2.37,0.22,1.15,0.37
2014Q3,2.25,0.59,3.72,0.99
2014Q2,1.99,0.66,4.19,1.16
