年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,0.82,6.94,83.11,29.49,0.4
2019,-7.98,-1.48,-34.32,-9.85,0.0
2018,-5.61,0.32,4.67,3.07,0.0
2017,-6.3,0.02,0.31,0.25,0.0
2016,-6.35,0.8,12.6,17.4,0.0
2015,-7.21,-2.48,-40.55,-14.23,0.0
2014,-9.42,-0.92,-25.29,-6.09,0.0
2013,-8.08,-1.06,-24.71,-7.54,0.0
