季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,6.52,0.22,0.85,0.58
2020Q4,6.39,0.02,0.08,0.06
2020Q3,6.37,0.12,0.47,0.31
2020Q2,6.3,0.08,0.3,0.2
2020Q1,6.26,-0.03,-0.12,-0.08
2019Q4,6.68,-0.19,-0.73,-0.53
2019Q3,6.78,0.11,0.41,0.29
2019Q2,6.72,0.25,0.9,0.63
2019Q1,7.15,0.16,0.6,0.43
2018Q4,7.06,0.21,0.78,0.55
2018Q3,6.94,0.56,2.09,1.44
2018Q2,6.62,0.88,3.33,2.32
2018Q1,6.29,0.18,0.7,0.51
2017Q4,6.19,-0.36,-1.38,-1.02
2017Q3,6.39,0.14,0.55,0.41
2017Q2,6.3,0.14,0.55,0.42
2017Q1,6.45,-0.18,-0.68,-0.53
2016Q4,6.55,0.46,1.72,1.32
2016Q3,6.3,0.14,0.56,0.42
2016Q2,6.22,0.35,1.31,1.0
2016Q1,6.7,0.13,0.51,0.38
2015Q4,6.63,0.29,1.1,0.76
2015Q3,6.49,0.88,3.4,2.28
2015Q2,6.03,0.14,0.56,0.37
2015Q1,6.7,0.68,2.87,1.87
2014Q4,6.31,0.59,2.26,1.46
2014Q3,6.03,0.7,2.89,1.85
2014Q2,5.66,2.27,9.05,5.72
