季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,2.05,0.59,2.64,1.82
2020Q4,1.87,0.44,2.02,1.4
2020Q3,1.72,0.34,1.64,1.06
2020Q2,1.61,1.07,4.97,3.25
2020Q1,2.19,0.24,1.04,0.74
2019Q4,2.12,0.48,2.15,1.52
2019Q3,1.92,2.89,13.67,9.47
2019Q2,1.05,0.96,4.87,3.41
2019Q1,1.38,0.55,2.88,2.1
2018Q4,1.21,0.67,3.01,2.24
2018Q3,1.05,0.69,3.91,2.82
2018Q2,0.84,1.14,5.24,3.84
2018Q1,0.91,0.08,0.37,0.29
2017Q4,0.89,0.36,1.68,1.31
2017Q3,0.8,0.24,1.1,0.83
2017Q2,0.74,0.52,2.56,1.91
2017Q1,0.68,0.66,3.27,2.47
2016Q4,0.51,0.99,4.32,3.27
2016Q3,0.3,0.42,2.13,1.6
2016Q2,0.2,0.41,1.96,1.46
2016Q1,0.66,0.04,0.16,0.12
2015Q4,0.65,0.43,1.49,1.09
2015Q3,0.58,2.02,7.93,5.52
2015Q2,0.23,0.79,3.32,2.35
2015Q1,0.095,0.9,3.84,2.71
2014Q4,-0.059,-0.34,-1.51,-1.06
2014Q3,0.0,-1.69,-7.54,-5.44
2013Q4,1.15,2.5,11.52,8.87
