年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,0.2,0.29,1.34,1.42,0.0
2019,-2.31,-6.71,-18.92,-14.64,0.0
2018,2.49,0.4,1.03,1.03,0.3
2017,2.51,0.8,2.09,1.91,0.6
2016,2.03,0.47,1.26,1.22,0.1
2015,1.91,0.38,1.02,1.12,0.3
2014,1.65,-0.9,-2.38,-1.94,0.0
2013,2.63,0.09,0.21,0.21,0.5
