季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,4.3,0.86,2.74,1.16
2020Q4,3.97,3.27,11.34,4.2
2020Q3,2.76,0.35,1.32,0.48
2020Q2,2.63,1.91,6.76,2.72
2020Q1,4.14,0.8,2.69,1.11
2019Q4,3.84,1.45,5.11,2.31
2019Q3,3.31,1.55,5.83,2.81
2019Q2,2.73,2.07,7.62,3.53
2019Q1,3.74,1.43,5.15,2.37
2018Q4,3.21,1.74,7.57,3.42
2018Q3,2.48,1.02,4.71,2.17
2018Q2,2.03,0.68,3.04,1.53
2018Q1,3.2,1.05,4.56,2.51
2017Q4,2.71,1.48,6.75,3.68
2017Q3,2.01,0.75,3.61,1.82
2017Q2,1.66,0.63,2.88,1.51
2017Q1,2.99,0.76,3.32,1.81
2016Q4,2.64,1.68,7.29,3.69
2016Q3,1.91,0.73,3.49,1.55
2016Q2,1.6,0.77,3.83,1.7
2016Q1,2.54,0.58,2.79,1.31
2015Q4,2.29,2.12,10.82,4.86
2015Q3,1.44,0.22,1.18,0.52
2015Q2,1.35,0.22,1.07,0.53
2015Q1,2.94,1.04,4.82,2.5
2014Q4,2.5,4.82,22.88,11.16
2014Q2,1.19,0.22,,
2013Q4,2.02,1.63,9.06,4.58
