年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,5.58,0.74,4.7,3.86,0.8
2019,5.74,1.28,8.31,6.92,0.82
2018,4.41,0.58,3.08,2.57,0.52
2017,4.91,1.12,6.38,5.16,0.85
2016,4.32,0.9,5.26,4.13,0.8
2015,2.69,-0.07,-2.44,-1.81,0.07
2014,3.86,0.46,0.53,0.46,0.5
2013,3.67,0.16,-0.64,-0.18,0.35
