季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,3.47,0.75,3.84,1.75
2020Q4,4.87,1.03,5.2,2.48
2020Q3,4.15,0.79,4.25,1.95
2020Q2,3.58,0.69,3.82,1.71
2020Q1,3.08,0.42,2.25,1.05
2019Q4,3.87,0.86,4.6,2.14
2019Q3,3.26,0.61,3.33,1.43
2019Q2,2.82,0.62,3.22,1.4
2019Q1,4.56,0.53,2.62,1.19
2018Q4,4.18,0.84,4.37,1.88
2018Q3,3.59,0.63,3.4,1.29
2018Q2,3.13,1.35,7.1,2.8
2018Q1,3.93,0.73,3.81,1.68
2017Q4,3.4,0.75,4.09,1.77
2017Q3,2.88,0.66,3.74,1.58
2017Q2,2.4,0.9,5.05,2.08
2017Q1,3.2,0.46,2.51,1.02
2016Q4,2.87,0.57,3.2,1.28
2016Q3,2.48,0.54,3.1,1.26
2016Q2,2.09,0.78,4.52,1.75
2016Q1,2.14,0.66,3.9,1.46
2015Q4,1.65,0.02,0.11,0.05
2015Q3,1.68,0.24,1.43,0.68
2015Q2,1.5,0.45,2.75,1.47
2015Q1,1.52,0.29,1.8,0.97
2014Q4,1.31,0.32,1.95,1.08
2014Q3,1.09,0.2,1.28,0.77
2014Q2,0.94,0.0,0.02,0.01
