年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,5.08,1.49,4.57,2.24,1.2
2019,5.19,3.29,10.2,4.94,1.64
2018,4.32,3.33,11.6,5.39,1.99
2017,3.72,3.41,14.05,5.89,2.39
