年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,1.95,0.91,3.17,2.64,0.6
2019,2.09,1.18,4.3,3.58,1.5
2018,2.34,2.16,7.45,6.25,1.95
2017,2.61,2.86,10.21,7.86,3.0
2016,2.77,3.61,14.16,9.27,3.5
2015,2.88,4.79,19.16,12.42,3.98
2014,2.81,5.61,24.24,15.65,4.0
2013,1.91,5.04,24.04,15.83,1.5
