年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,1.73,0.88,5.79,3.99,0.85
2019,2.04,1.38,9.06,5.93,1.35
2018,1.76,1.03,7.07,4.61,1.12
2017,1.14,0.38,2.76,1.89,0.6
2016,1.17,0.47,3.5,2.52,0.4
2015,1.02,0.32,2.38,1.75,0.28
2014,1.12,0.47,3.46,2.58,0.42
2013,1.16,0.58,4.32,3.22,0.52
