季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,5.62,0.78,2.34,1.01
2020Q4,5.08,0.41,1.27,0.55
2020Q3,4.8,0.37,1.16,0.51
2020Q2,4.56,-0.12,-0.39,-0.17
2020Q1,5.75,0.84,2.55,1.14
2019Q4,5.19,0.32,0.98,0.44
2019Q3,4.97,1.15,3.59,1.63
2019Q2,4.2,1.06,3.28,1.53
2019Q1,4.83,0.77,2.37,1.12
2018Q4,4.32,0.41,1.3,0.61
2018Q3,4.05,0.82,2.64,1.21
2018Q2,3.51,1.17,3.69,1.72
2018Q1,4.32,0.94,3.13,1.4
2017Q4,3.72,0.73,2.61,1.06
2017Q3,3.3,0.69,2.63,1.07
2017Q2,2.89,1.27,5.43,2.08
2017Q1,2.75,0.73,3.44,1.27
2016Q4,2.34,0.91,4.37,1.75
2016Q3,1.87,0.8,3.94,1.69
2016Q2,1.43,0.65,3.25,1.45
2015Q4,1.07,2.04,40.77,18.3
2015Q2,0.15,0.8,,
2014Q4,-0.034,,,
