季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,0.34,-0.22,-1.75,-0.97
2020Q4,0.4,0.07,0.57,0.32
2020Q3,0.38,0.49,3.87,2.05
2020Q2,0.26,0.59,4.71,2.46
2020Q1,0.29,0.18,1.45,0.79
2019Q4,0.24,0.15,1.23,0.68
2019Q3,0.21,0.27,2.21,1.18
2019Q2,0.15,0.21,1.72,0.9
2019Q1,0.26,0.15,1.19,0.72
2018Q4,0.23,0.74,6.24,4.29
2018Q3,0.05,0.21,1.8,1.2
2018Q2,0.001,0.65,5.79,3.81
2018Q1,-0.082,-0.93,-8.13,-5.59
2017Q4,0.14,0.66,5.45,3.68
2017Q3,-0.011,0.04,0.34,0.21
2017Q2,-0.02,-0.23,-1.96,-1.25
2017Q1,0.23,-0.36,-2.89,-1.87
2016Q4,0.3,0.71,6.25,3.94
2016Q3,0.15,0.11,1.0,0.62
2016Q2,0.13,0.84,7.88,4.86
2016Q1,0.039,-0.26,-2.48,-1.6
2015Q4,0.093,0.17,1.57,0.99
2015Q3,0.056,0.86,8.53,4.99
2015Q2,-0.12,0.75,7.71,4.29
2014Q4,-0.28,-1.58,-17.69,-10.15
2014Q2,-0.19,0.86,,
2013Q4,0.15,,,
2013Q2,0.094,,,
