季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,2.81,0.1,0.64,0.27
2020Q4,2.73,0.71,4.12,1.68
2020Q3,2.09,0.54,3.69,1.48
2020Q2,1.61,0.56,4.07,1.66
2020Q1,1.11,0.41,2.75,1.09
2019Q4,0.74,2.02,15.22,5.69
2019Q3,-1.09,0.43,3.71,1.36
2019Q2,-1.48,-0.74,-5.15,-2.0
2019Q1,-0.81,-1.55,-10.25,-4.32
2018Q4,0.57,-4.48,-23.79,-10.66
2018Q3,3.93,-0.85,-4.05,-1.85
2018Q2,4.57,0.68,3.76,1.71
2018Q1,4.36,-0.32,-0.56,-0.26
2017Q4,4.66,0.74,4.8,2.42
2017Q3,4.12,0.04,0.11,0.06
2017Q2,4.09,-0.09,-0.25,-0.14
2017Q1,5.63,0.11,0.72,0.41
2016Q4,5.55,0.73,3.54,1.92
2016Q3,5.09,0.37,2.51,1.31
2016Q2,4.85,1.27,6.83,3.15
2016Q1,4.68,2.28,14.03,6.19
2015Q4,3.18,-0.62,-4.16,-1.94
2015Q3,3.58,1.42,10.05,4.85
2015Q2,2.66,0.7,5.8,2.92
2014Q4,2.71,1.42,8.96,5.64
2014Q2,2.28,1.42,,
2013Q4,2.63,,,
2013Q2,1.91,,,
