季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,19.38,3.88,12.1,7.78
2020Q4,16.13,1.84,6.12,3.98
2020Q3,14.58,2.58,9.34,6.1
2020Q2,12.43,1.67,5.33,3.55
2020Q1,14.22,0.42,-0.52,-0.35
2019Q4,13.86,0.79,2.77,1.87
2019Q3,13.25,1.25,4.4,2.93
2019Q2,12.2,2.61,9.19,6.0
2019Q1,11.02,1.16,4.43,2.97
2018Q4,10.04,0.29,1.75,1.2
2018Q3,9.72,0.98,3.93,2.49
2018Q2,8.9,-0.91,-4.34,-2.93
2018Q1,14.06,0.19,0.89,0.65
2017Q4,13.39,0.74,3.28,2.26
2017Q3,12.54,9.61,51.61,33.21
2017Q2,0.88,-0.83,-5.66,-3.48
2017Q1,1.89,-0.78,-4.86,-3.08
2016Q4,2.83,-0.04,0.39,0.25
2016Q3,2.91,-0.12,-0.35,-0.22
2016Q2,3.05,-0.5,-2.97,-1.88
2016Q1,3.65,-1.18,-6.47,-4.02
2015Q4,5.08,0.12,0.84,0.51
2015Q3,4.92,-0.09,-0.42,-0.27
2015Q2,5.03,-0.91,-4.78,-3.17
2015Q1,6.13,0.31,1.71,1.09
2014Q4,5.75,0.84,5.12,3.16
2014Q3,4.78,0.01,0.39,0.24
2014Q2,4.76,-1.09,-5.91,-3.77
