季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,2303.0,2.23,4.94,3.04
2020Q4,2126.0,1.53,3.67,2.21
2020Q3,2000.0,1.31,3.3,1.95
2020Q2,1898.0,0.27,0.75,0.45
2020Q1,2051.0,0.13,0.34,0.21
2019Q4,2041.0,0.52,1.2,0.76
2019Q3,2001.0,1.01,2.26,1.41
2019Q2,1920.0,0.74,1.52,1.0
2019Q1,2258.0,0.64,1.27,0.87
2018Q4,2208.0,0.55,1.14,0.77
2018Q3,2178.0,2.31,4.73,3.08
2018Q2,1996.0,2.1,4.25,2.82
2018Q1,2233.0,1.7,3.46,2.38
2017Q4,2085.0,2.26,4.96,3.34
2017Q3,1922.0,2.1,4.84,3.12
2017Q2,1755.0,1.14,2.62,1.68
2017Q1,2022.0,1.37,2.99,1.97
2016Q4,1913.0,3.37,7.97,5.17
2016Q3,1657.0,1.06,2.52,1.59
2016Q2,1573.0,1.05,2.5,1.6
2016Q1,1751.0,0.68,1.55,1.02
2015Q4,1697.0,0.65,1.55,1.0
2015Q3,1660.0,1.27,3.15,1.94
2015Q2,1560.0,1.58,3.83,2.36
2015Q1,1617.0,1.0,2.44,1.53
2014Q4,1537.0,0.38,1.05,0.64
2014Q3,1512.0,1.18,3.01,1.76
2014Q2,1418.0,1.26,3.32,1.91
