季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,110.3,0.84,1.59,1.42
2020Q4,107.1,0.78,1.49,1.33
2020Q3,104.0,0.7,1.36,1.2
2020Q2,101.3,0.88,1.68,1.49
2020Q1,111.5,1.02,1.92,1.73
2019Q4,107.5,0.46,0.88,0.79
2019Q3,105.8,0.74,1.43,1.18
2019Q2,103.0,1.59,2.88,2.4
2019Q1,131.7,2.69,4.68,4.15
2018Q4,121.3,2.29,6.43,5.68
2018Q3,107.8,3.47,7.04,6.13
2018Q2,92.55,2.03,6.91,6.12
2018Q1,92.93,1.45,5.07,4.6
2017Q4,81.65,0.92,3.33,3.02
2017Q3,74.91,0.9,3.38,3.08
2017Q2,67.92,0.69,2.65,2.42
2017Q1,67.74,0.38,1.46,1.35
2016Q4,64.8,0.28,1.1,1.02
2016Q3,62.66,0.17,0.67,0.59
2016Q2,61.34,0.31,1.21,1.07
2016Q1,67.44,0.17,0.67,0.61
2015Q4,66.09,0.18,0.69,0.63
2015Q3,65.04,0.53,2.09,1.89
2015Q2,60.9,0.43,1.68,1.5
2015Q1,65.34,0.51,1.99,1.78
2014Q4,61.4,0.47,1.86,1.65
2014Q3,57.75,0.46,1.86,1.64
2014Q2,54.19,0.26,1.06,0.93
