年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,16.93,8.91,31.63,13.76,8.2
2019,15.94,8.91,33.76,19.58,8.0
2018,13.24,7.38,29.64,20.58,6.5
2017,11.69,7.03,30.38,22.42,6.0
2016,8.92,5.5,26.1,18.84,4.5
2015,6.7,4.71,27.59,17.28,3.5
2014,3.88,3.04,21.56,11.55,2.2
