年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,46.4,8.31,12.83,8.65,8.0
2019,41.44,5.02,6.68,4.69,7.0
2018,47.99,17.61,28.97,20.37,9.0
2017,26.81,4.4,8.6,6.22,5.3
2016,22.54,2.26,3.79,2.86,2.5
2015,23.12,2.67,5.15,3.8,2.5
2014,24.54,4.05,8.55,5.94,3.29
2013,21.74,2.44,6.66,4.6,2.8
