年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,17.08,1.43,8.53,3.52,0.8
2019,14.77,0.57,3.85,2.12,0.52
2018,14.62,0.62,4.21,2.3,0.5
2017,14.18,0.51,3.47,2.04,0.5
2016,14.17,0.13,0.8,0.65,0.5
2015,15.4,-0.51,-3.01,-1.43,0.51
2014,18.95,0.53,3.12,1.97,0.52
2013,20.61,3.03,19.08,10.45,1.0
