季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,3.33,0.19,1.31,0.64
2020Q4,3.16,0.11,0.82,0.41
2020Q3,3.02,0.44,3.27,1.59
2020Q2,2.62,0.35,2.67,1.32
2020Q1,2.75,-0.11,-0.82,-0.42
2019Q4,2.86,-0.09,-0.63,-0.33
2019Q3,2.95,0.07,0.46,0.25
2019Q2,2.89,0.27,1.68,0.9
2019Q1,3.69,0.26,1.67,0.88
2018Q4,3.47,0.4,2.65,1.34
2018Q3,3.19,0.6,4.3,2.1
2018Q2,2.63,0.26,1.46,0.74
2018Q1,4.01,0.6,3.6,1.88
2017Q4,3.53,0.73,4.43,2.29
2017Q3,3.15,0.77,5.95,3.14
2017Q2,2.49,0.71,5.23,2.86
2017Q1,2.74,0.36,2.72,1.49
2016Q4,2.5,0.48,3.52,1.93
2016Q3,2.25,0.53,3.92,2.19
2016Q2,1.91,0.73,5.17,2.93
2016Q1,1.8,0.39,2.89,1.62
2015Q4,1.56,0.38,2.9,1.55
2015Q3,1.37,0.73,5.75,3.0
2015Q2,0.93,0.13,1.01,0.56
2015Q1,1.32,-0.1,-0.62,-0.35
2014Q4,1.38,0.12,0.33,0.19
2014Q3,1.42,0.42,3.03,1.77
2014Q2,1.19,0.2,1.24,0.73
