年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,147.1,1.21,3.2,2.35,1.0
2019,146.3,-4.52,-6.65,-4.28,1.0
2018,173.4,0.78,1.38,1.13,1.5
2017,176.6,1.1,1.1,0.92,1.5
2016,185.0,5.01,6.7,5.08,3.0
2015,178.3,6.51,8.97,6.64,3.5
2014,167.2,8.11,12.12,8.94,4.0
2013,146.5,7.23,11.79,8.52,3.5
