年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,2.39,1.02,6.44,4.6,0.9
2019,2.32,2.51,16.85,11.32,1.7
2018,1.44,1.58,13.21,7.58,1.0
