季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,2.76,0.25,0.86,0.79
2020Q4,2.67,0.37,1.28,1.17
2020Q3,2.26,0.4,1.4,1.25
2020Q2,1.33,0.21,0.75,0.67
2020Q1,1.94,0.62,2.17,1.96
2019Q4,1.75,0.14,0.48,0.43
2019Q3,1.7,1.2,4.18,3.7
2019Q2,1.24,0.22,0.75,0.67
2019Q1,1.77,0.66,2.2,2.02
2018Q4,1.51,0.24,0.82,0.75
2018Q3,1.42,0.24,0.82,0.72
2018Q2,1.33,0.16,0.52,0.46
2018Q1,2.07,0.86,2.77,2.52
2017Q4,1.74,0.39,1.28,1.16
2017Q3,1.59,0.48,1.52,1.34
2017Q2,1.41,0.49,1.41,1.26
2017Q1,2.41,0.33,0.87,0.81
2016Q4,2.28,0.2,0.57,0.53
2016Q3,2.2,0.06,0.19,0.17
2016Q2,2.18,1.95,5.72,5.13
2016Q1,2.24,1.46,4.21,3.92
2015Q4,1.68,0.83,2.57,2.37
2015Q3,1.36,0.35,1.29,1.13
2015Q2,1.22,0.66,2.54,2.22
2015Q1,1.74,0.32,1.2,1.1
2014Q4,1.62,0.21,0.8,0.72
2014Q3,1.54,0.24,0.94,0.8
2014Q2,1.44,0.78,2.91,2.5
