年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,23.64,4.12,12.85,10.58,4.0
2019,23.48,5.15,15.4,12.54,4.5
2018,22.55,5.6,17.16,13.41,5.0
2017,23.32,5.06,15.55,11.99,4.5
2016,23.26,6.02,17.89,14.34,5.0
2015,23.22,7.02,23.14,18.49,6.0
2014,21.5,7.25,24.3,18.92,5.95
2013,19.13,7.38,26.27,18.83,6.0
