季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,17.32,1.0,2.69,1.93
2020Q4,18.33,1.03,2.7,1.91
2020Q3,17.4,1.33,3.81,2.7
2020Q2,16.19,1.03,3.03,2.14
2020Q1,15.26,1.0,2.92,2.13
2019Q4,16.35,0.94,2.73,1.99
2019Q3,15.55,0.89,2.62,1.83
2019Q2,14.74,0.86,2.49,1.75
2019Q1,16.41,0.88,2.53,1.82
2018Q4,15.61,1.19,3.5,2.56
2018Q3,14.52,0.99,2.99,2.19
2018Q2,13.63,1.04,3.12,2.32
2018Q1,15.04,1.17,3.51,2.69
2017Q4,13.97,1.01,3.14,2.36
2017Q3,13.07,1.33,4.29,3.16
2017Q2,11.86,1.11,3.65,2.72
2017Q1,12.3,0.8,2.64,1.99
2016Q4,11.57,0.68,2.27,1.69
2016Q3,11.0,0.81,2.76,2.02
2016Q2,10.27,1.2,4.14,3.0
2016Q1,10.09,0.49,1.7,1.24
2015Q4,9.66,0.68,2.4,1.75
2015Q3,9.12,0.68,2.45,1.77
2015Q2,8.51,0.51,1.9,1.39
2015Q1,8.68,0.4,1.48,1.1
2014Q4,8.32,0.43,1.63,1.21
2014Q3,7.98,0.45,1.72,1.26
2014Q2,7.58,0.64,2.48,1.8
