季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,4.05,1.48,5.61,3.2
2020Q4,5.42,1.46,5.45,3.27
2020Q3,4.59,1.68,6.64,3.81
2020Q2,3.64,1.17,4.65,2.54
2020Q1,3.28,0.97,3.92,2.24
2019Q4,4.73,1.24,4.66,2.79
2019Q3,4.06,1.51,5.96,3.38
2019Q2,3.51,1.58,5.87,3.26
2019Q1,4.64,0.86,3.15,1.75
2018Q4,4.2,1.01,3.83,2.01
2018Q3,3.69,1.16,4.56,2.37
2018Q2,3.09,1.12,4.11,2.3
2018Q1,4.49,1.33,4.78,2.78
2017Q4,3.85,1.04,3.9,2.19
2017Q3,3.34,1.05,4.31,2.31
2017Q2,2.8,1.35,5.33,2.77
2017Q1,3.39,1.06,4.21,2.13
2016Q4,2.88,0.82,3.2,1.54
2016Q3,2.49,0.79,3.18,1.47
2016Q2,2.14,0.53,1.98,0.97
2016Q1,3.57,1.01,3.61,1.79
2015Q4,3.12,0.57,2.03,0.96
2015Q3,2.87,1.01,3.91,1.77
2015Q2,2.4,1.43,5.12,2.38
2015Q1,4.04,1.14,3.97,1.9
2014Q4,3.53,1.79,6.33,2.76
2014Q3,2.78,1.36,5.34,2.27
2014Q2,2.18,1.49,5.55,3.09
