年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,801.8,2.42,12.27,7.81,1.6
2019,608.2,0.82,2.96,2.54,0.8
2018,615.9,0.58,1.26,1.61,0.59
2017,480.7,0.79,3.06,2.24,0.71
2016,476.6,0.68,1.73,1.38,0.5
2015,507.1,1.08,5.66,4.1,0.57
2014,443.4,0.97,5.25,3.98,0.55
2013,324.4,1.01,5.81,4.38,0.5
