季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,-11.24,0.0,0.07,0.07
2020Q4,-11.25,0.0,-0.04,-0.03
2020Q3,-11.26,0.0,-0.09,-0.09
2020Q2,-11.25,0.0,0.07,0.07
2020Q1,-11.26,0.02,0.44,0.41
2019Q4,-11.29,-0.03,-0.76,-0.7
2019Q3,-11.25,0.0,-0.02,-0.02
2019Q2,-11.25,0.0,-0.03,-0.03
2019Q1,-11.24,-0.02,-0.75,-0.68
2018Q4,-11.2,-0.22,-6.42,-5.97
2018Q3,-10.81,-0.03,-0.91,-0.85
2018Q2,-10.75,0.06,1.51,1.41
2018Q1,-10.86,0.01,0.02,0.02
2017Q4,-10.88,0.02,0.42,0.39
2017Q3,-21.39,0.01,0.32,0.31
2017Q2,-21.41,-3.55,-49.08,-45.69
2017Q1,-10.65,0.09,1.43,1.3
2016Q4,-10.72,0.06,2.17,1.96
2016Q3,-10.92,0.03,1.08,0.93
2016Q2,-10.97,0.06,2.57,2.05
2016Q1,-11.09,0.8,39.97,24.55
2015Q4,-12.59,0.01,0.41,0.17
2015Q3,-12.62,-1.28,-39.17,-16.62
2015Q2,-10.23,-0.6,-14.34,-6.76
2015Q1,-9.09,-0.46,-9.75,-4.79
2014Q4,-8.23,-0.33,-6.37,-3.35
2014Q3,-7.59,-0.39,-7.19,-4.05
2014Q2,-6.86,-0.38,-6.55,-3.69
