季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,-16.09,-1.16,-5.19,-4.76
2020Q4,-13.78,-1.97,-10.02,-9.19
2020Q3,-10.09,-2.02,-8.44,-7.84
2020Q2,-6.28,-1.67,-5.24,-4.85
2020Q1,-85.73,-1.7,-6.2,-5.68
2019Q4,-82.59,-2.82,-13.68,-12.76
2019Q3,-77.49,-1.79,-5.61,-5.36
2019Q2,-74.28,-2.08,-7.17,-6.78
2019Q1,-70.65,-1.23,-5.03,-4.75
2018Q4,-65.15,-2.33,-8.76,-8.39
2018Q3,-61.11,-2.4,-8.44,-8.13
2018Q2,-56.96,-0.81,-2.97,-2.86
2018Q1,-55.55,-1.52,-5.14,-4.98
2017Q4,-52.93,-2.1,-6.89,-6.75
2017Q3,-49.34,-1.97,-6.14,-6.04
2017Q2,-45.97,-1.64,-4.91,-4.82
2017Q1,-43.17,-2.37,-6.76,-6.61
2016Q4,-39.13,-1.63,-4.44,-4.37
2016Q3,-36.36,-2.16,-5.68,-5.66
2016Q2,-32.68,-0.69,-1.78,-1.75
2016Q1,-31.51,38.65,-20.24,-19.84
2015Q4,-28.03,42.08,-14.32,-14.16
2015Q3,-25.43,43.1,-7.29,-7.25
2015Q2,-24.08,43.29,-9.3,-9.23
2015Q1,-22.35,44.11,-33.36,-32.99
2014Q4,-18.62,9.63,-49.31,-47.91
2014Q3,-16.75,10.57,-37.09,-35.88
2014Q2,-15.24,11.26,-48.24,-46.52
