年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,476.8,1.31,7.62,0.89,0.9
2019,481.0,1.55,9.11,1.28,1.05
2018,424.5,1.4,8.72,1.19,1.0
2017,380.2,1.27,8.04,1.06,0.9
2016,397.5,1.45,9.1,1.12,1.2
2015,384.6,1.4,9.32,1.15,0.95
2014,355.5,1.52,9.53,1.15,0.7
2013,318.4,1.26,7.94,0.96,0.5
