年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,71.14,5.64,9.56,5.19,4.0
2019,66.38,5.18,9.03,5.67,3.0
2018,66.02,9.26,16.27,10.5,5.0
2017,59.2,13.12,23.18,14.87,6.0
2016,45.23,11.75,21.79,13.95,5.0
2015,32.05,8.07,16.12,10.59,2.5
2014,22.35,3.74,8.33,5.83,1.2
2013,18.92,4.07,9.66,6.95,1.3
