年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,22.68,1.63,10.35,4.04,1.0
2019,19.59,1.14,8.04,3.61,0.6
2018,18.97,1.09,7.24,3.42,0.2
2017,19.25,1.66,9.69,5.7,0.3
2016,17.3,1.96,11.0,7.75,0.2
2015,15.39,2.27,11.83,8.39,0.3
2014,13.06,1.69,9.11,6.66,1.2
2013,11.69,1.32,7.83,5.9,1.0
