年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,18.13,5.32,10.21,7.52,4.3
2019,16.85,5.1,10.58,7.62,3.6
2018,16.88,7.41,14.64,10.11,5.1
2017,14.58,5.65,11.85,8.21,4.6
2016,13.64,4.68,9.91,7.03,4.0
2015,13.34,4.68,9.83,7.08,4.0
2014,13.01,5.14,11.09,8.0,5.0
2013,12.3,5.42,11.99,8.83,5.0
