季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,592.9,0.19,1.17,0.08
2020Q4,573.5,0.13,0.84,0.06
2020Q3,562.5,0.13,0.87,0.06
2020Q2,547.6,0.17,1.08,0.08
2020Q1,610.0,0.25,1.54,0.12
2019Q4,585.0,0.26,1.61,0.12
2019Q3,560.5,0.3,1.88,0.14
2019Q2,530.7,0.29,1.79,0.14
2019Q1,584.3,0.32,1.98,0.15
2018Q4,552.7,0.27,1.72,0.13
2018Q3,528.5,0.34,2.23,0.16
2018Q2,494.4,0.32,2.08,0.15
2018Q1,543.5,0.35,2.31,0.17
2017Q4,512.7,0.29,8.4,0.6
2017Q3,488.8,0.35,2.41,0.17
2017Q2,454.8,0.32,2.21,0.16
2017Q1,506.4,0.3,2.07,0.14
2016Q4,477.8,0.31,2.03,0.14
2016Q3,452.1,0.36,2.41,0.17
2016Q2,419.6,0.3,2.01,0.14
2016Q1,473.2,0.38,2.58,0.18
2015Q4,439.3,0.29,1.9,0.13
2015Q3,418.5,0.36,2.6,0.17
2015Q2,385.9,0.34,2.49,0.17
2015Q1,426.5,0.36,2.39,0.16
2014Q4,397.7,0.23,1.51,0.1
2014Q3,381.9,0.37,2.73,0.18
2014Q2,350.5,0.34,2.5,0.16
