季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,24.0,-0.58,-3.56,-1.7
2020Q4,26.75,0.01,0.05,0.11
2020Q3,26.92,0.22,1.43,0.91
2020Q2,25.86,,0.01,0.16
2020Q1,25.86,0.01,0.02,0.11
2019Q4,25.84,-0.77,-4.6,-2.34
2019Q3,29.47,-0.23,-1.32,-0.6
2019Q2,30.51,-0.25,-1.42,-0.66
2019Q1,31.64,-0.22,-1.25,-0.57
2018Q4,32.63,-1.21,-6.49,-3.62
2018Q3,38.21,-0.73,-3.79,-2.1
2018Q2,41.55,-0.35,-1.75,-0.92
2018Q1,43.14,-0.39,-1.94,-1.04
2017Q4,44.92,-0.09,-0.46,-0.15
2017Q3,45.19,-0.22,-1.07,-0.55
2017Q2,46.19,0.05,0.22,0.18
2017Q1,46.46,-1.25,-6.06,-4.0
2016Q4,52.21,-0.04,-0.2,-0.13
2016Q3,52.27,-0.23,-1.05,-0.75
2016Q2,53.32,0.01,0.03,0.03
2016Q1,55.14,0.25,1.1,0.86
2015Q4,54.02,0.24,1.17,0.94
2015Q3,52.95,0.47,2.15,1.75
2015Q2,50.82,0.27,1.26,1.02
