季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,54.21,0.49,1.4,0.94
2020Q4,53.29,0.08,0.28,0.22
2020Q3,53.07,1.54,4.69,2.96
2020Q2,50.61,0.34,1.05,0.7
2020Q1,51.0,0.07,0.23,0.18
2019Q4,50.89,0.54,1.7,1.11
2019Q3,50.13,0.53,1.71,1.13
2019Q2,50.24,0.35,1.12,0.75
2019Q1,49.69,0.05,0.16,0.13
2018Q4,49.61,0.11,0.33,0.26
2018Q3,49.43,0.63,2.01,1.33
2018Q2,48.43,-0.02,-0.07,
2018Q1,50.37,0.1,0.32,0.24
2017Q4,48.86,0.26,0.82,0.56
2017Q3,48.41,0.77,2.5,1.64
2017Q2,47.2,0.18,0.61,0.4
2017Q1,47.86,0.57,1.85,1.21
2016Q4,46.96,-0.21,-0.67,-0.37
2016Q3,47.46,0.8,3.61,2.17
2016Q2,45.64,0.32,1.38,0.89
2016Q1,46.28,0.34,1.43,0.92
2015Q4,45.51,0.51,2.57,1.69
2015Q3,44.26,0.52,2.77,1.75
2015Q2,42.78,0.17,0.86,0.61
