季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,66.18,3.77,11.0,7.17
2020Q4,55.18,4.1,13.73,8.59
2020Q3,42.65,3.71,14.23,8.01
2020Q2,31.5,3.15,11.98,7.26
2020Q1,42.07,0.18,0.56,0.39
2019Q4,41.53,3.37,13.75,8.94
2019Q3,31.08,2.35,10.8,6.25
2019Q2,24.22,1.49,6.57,3.97
2019Q1,34.01,1.36,5.65,3.81
2018Q4,30.06,1.17,6.82,4.23
2018Q3,25.61,1.28,7.23,4.31
2018Q2,20.81,0.9,5.05,3.42
2018Q1,27.04,0.63,3.47,2.54
2017Q4,24.22,0.58,3.31,2.37
2017Q3,21.45,0.96,5.71,3.96
2017Q2,17.45,0.7,4.1,2.94
2017Q1,18.86,0.34,1.79,1.36
2016Q4,17.46,0.39,2.08,1.49
2016Q3,15.4,0.58,3.47,2.39
2016Q2,15.08,0.33,1.75,1.31
2016Q1,20.66,0.26,1.25,0.97
2015Q4,19.62,0.44,2.25,1.71
2015Q3,17.85,0.57,3.19,2.21
2015Q2,15.52,0.38,1.97,1.41
2015Q1,27.29,0.59,2.78,2.18
2014Q4,24.83,0.77,3.92,3.05
2014Q3,22.47,0.95,5.02,3.6
2014Q2,18.55,1.12,5.82,4.21
