季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,11.69,0.12,0.85,0.66
2020Q4,11.35,0.03,0.19,0.15
2020Q3,11.33,0.04,0.25,0.2
2020Q2,11.26,0.61,4.23,3.31
2020Q1,11.24,-0.91,-6.1,-4.9
2019Q4,13.75,0.03,0.21,0.17
2019Q3,13.7,0.17,1.12,0.9
2019Q2,13.23,0.15,0.98,0.81
2019Q1,13.93,0.38,2.51,2.1
2018Q4,12.91,0.39,2.64,2.22
2018Q3,11.85,-0.04,-0.28,-0.23
2018Q2,11.96,0.16,1.1,0.94
2018Q1,12.62,-0.08,-0.55,-0.48
2017Q4,12.77,0.27,1.82,1.61
2017Q3,12.03,0.12,0.81,0.71
2017Q2,11.7,0.07,0.45,0.4
2017Q1,14.02,-0.03,-0.22,-0.2
2016Q4,14.11,0.56,3.77,3.26
2016Q3,12.55,0.2,1.33,1.12
2016Q2,12.01,0.2,1.36,1.17
2016Q1,13.94,0.11,0.72,0.64
2015Q4,13.64,0.37,2.53,2.3
2015Q3,12.79,0.42,2.86,2.56
2015Q2,11.61,0.1,0.66,0.58
2015Q1,13.03,0.15,1.03,0.92
2014Q4,12.6,0.42,2.9,2.64
2014Q3,11.39,0.21,1.52,1.3
2014Q2,10.78,-0.04,-0.28,-0.23
