年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,4.85,3.1,15.01,9.09,2.7
2019,5.05,4.28,21.24,12.6,3.52
2018,4.11,1.92,9.8,5.76,2.3
2017,3.96,2.58,12.69,7.59,2.3
2016,4.25,3.35,16.41,9.91,3.2
2015,3.63,2.06,10.03,6.41,2.0
2014,4.07,3.31,15.91,10.9,3.0
2013,4.02,2.72,13.46,9.52,3.2
