年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,341.9,0.85,6.57,0.8,0.55
2019,309.8,0.85,7.56,0.99,0.6
2018,221.0,0.52,5.42,0.8,0.3
2017,208.7,0.78,5.94,1.03,0.6
2016,168.0,0.4,3.56,1.1,0.5
2015,185.1,0.56,5.03,1.49,0.5
2014,194.8,0.71,6.4,1.92,0.6
2013,146.6,0.56,5.06,1.93,0.4
