季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,16.48,0.89,2.27,2.02
2020Q4,14.72,0.87,1.91,1.71
2020Q3,13.28,0.98,2.71,2.27
2020Q2,11.74,1.1,4.27,3.24
2020Q1,12.66,1.1,4.57,3.5
2019Q4,11.07,1.03,4.97,3.8
2019Q3,9.61,0.91,4.6,3.5
2019Q2,8.33,0.46,2.32,1.84
2019Q1,9.8,0.14,0.71,0.62
2018Q4,9.6,0.25,1.23,1.09
2018Q3,9.25,0.32,1.61,1.37
2018Q2,8.8,0.99,5.02,4.25
2018Q1,9.37,0.55,2.77,2.45
2017Q4,8.6,0.24,1.23,1.1
2017Q3,8.27,0.32,1.7,1.43
2017Q2,7.82,0.59,2.98,2.49
2017Q1,10.35,0.43,2.11,1.87
2016Q4,9.75,0.38,1.89,1.67
2016Q3,9.21,0.17,0.85,0.66
2016Q2,8.96,0.85,3.8,2.87
2016Q1,14.44,1.37,5.83,4.66
2015Q4,12.53,1.96,8.92,7.03
2015Q3,9.8,2.25,11.44,8.59
2015Q2,6.66,1.93,10.48,7.82
2015Q1,6.75,1.73,10.09,7.85
2014Q4,4.39,1.71,11.13,8.48
2014Q3,2.06,0.88,6.32,4.76
2014Q2,0.87,0.3,2.27,1.76
