年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,9.61,10.76,28.09,11.55,2.0
2019,5.91,7.9,20.51,11.35,2.0
2018,4.63,16.18,45.53,29.18,3.0
2017,0.34,0.56,2.78,2.2,0.5
2016,0.41,1.05,5.22,3.55,0.8
2015,0.39,1.5,7.36,4.22,0.6
2014,0.16,0.77,4.35,2.63,0.5
