年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,19.12,6.82,12.15,7.12,3.5
2019,16.54,8.97,15.73,4.83,4.0
2018,12.89,11.22,20.94,12.98,5.0
2017,2.69,2.46,5.28,2.76,1.99
2016,0.5,0.57,1.45,0.63,1.01
