年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,9.92,2.67,17.12,10.58,1.2
2019,8.88,2.18,14.07,9.34,1.0
2018,7.94,1.76,12.07,8.22,1.35
2017,4.61,1.31,9.45,6.48,0.9
2016,4.0,0.84,6.32,4.32,0.75
2015,3.47,0.16,1.08,0.71,0.3
2014,3.67,0.74,5.72,3.66,0.3
2013,3.17,0.27,2.13,1.29,0.3
2012,3.32,0.78,6.19,3.6,0.4
2011,2.63,0.52,4.04,2.56,0.5
2010,3.87,1.73,13.11,8.23,1.2
2009,3.96,1.64,12.8,7.41,1.0
2008,2.62,0.98,8.29,4.91,0.25
