季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,0.38,0.65,2.32,1.97
2020Q4,0.42,2.8,10.57,9.01
2020Q3,-0.78,-0.69,-2.7,-2.29
2020Q2,-0.49,-0.41,-1.59,-1.34
2020Q1,-0.31,-0.89,-3.29,-2.78
2019Q4,0.21,0.25,0.88,0.75
2019Q3,0.11,0.09,0.35,0.3
2019Q2,0.065,0.63,2.17,1.85
2019Q1,0.11,-0.55,-2.0,-1.83
2018Q4,0.35,0.94,3.43,3.3
2018Q3,-0.054,-0.16,-0.58,-0.56
2018Q2,0.013,0.69,2.59,2.51
2018Q1,-0.35,-0.5,-1.88,-1.83
2017Q4,-0.065,0.01,0.03,0.03
2017Q3,-0.068,0.42,1.55,1.5
2017Q2,-0.25,0.08,0.27,0.26
2017Q1,-0.28,0.01,0.03,0.03
2016Q4,-0.28,0.52,2.41,2.33
2016Q3,-0.47,-0.17,-0.79,-0.77
2016Q2,-0.41,-0.63,-2.84,-2.76
2016Q1,-0.18,-0.61,-2.68,-2.6
2015Q4,0.039,0.04,0.18,0.18
2015Q3,0.023,-0.19,-0.75,-0.73
2015Q2,0.086,0.04,0.16,0.15
2015Q1,-1.05,0.21,0.89,0.86
2014Q4,-1.12,0.02,0.05,0.05
2014Q2,-1.06,-0.19,,
