年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,-3.66,-3.34,-89.43,-68.54,0.0
2019,-1.74,-5.5,-63.58,-55.92,0.0
2018,-2.09,-1.56,-23.92,-21.63,0.0
2017,-1.31,-1.37,-17.14,-15.41,0.0
2016,-0.62,-1.3,-13.62,-12.25,0.0
2015,0.18,2.3,24.89,22.07,0.3
2014,-0.97,2.0,28.19,20.49,0.0
2013,-4.94,0.06,1.06,1.68,0.0
