年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,28.56,3.23,9.37,4.45,2.5
2019,25.71,3.21,10.09,5.03,2.3
2018,26.75,5.43,17.48,9.04,3.5
2017,14.91,2.07,7.12,3.8,2.0
2016,13.32,1.58,5.38,2.92,2.0
2015,14.59,2.0,6.88,3.72,2.0
2014,9.3,0.24,0.89,0.75,0.3
2013,8.98,0.01,0.04,0.39,0.2
