季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,-2.54,0.03,0.34,0.25
2020Q4,-2.59,-0.02,-0.24,-0.01
2020Q3,-2.55,0.04,0.53,0.38
2020Q2,-2.63,0.08,1.0,0.63
2020Q1,-2.79,-0.1,-1.2,-0.54
2019Q4,-2.61,-0.14,-1.63,-0.78
2019Q3,-2.31,-0.13,-1.54,-0.69
2019Q2,-2.06,-0.06,-0.76,-0.32
2019Q1,-1.94,0.02,0.26,0.19
2018Q4,-1.76,-0.04,-0.52,-0.18
2018Q3,-1.73,-0.02,-0.23,-0.04
2018Q2,-1.69,0.04,0.45,0.33
2018Q1,-1.77,0.08,0.96,0.56
2017Q4,-2.14,-0.37,-4.25,-1.96
2017Q3,-1.43,-0.21,-2.31,-1.04
2017Q2,-1.03,0.06,0.63,0.39
2017Q1,-1.14,-0.06,-0.65,-0.22
2016Q4,-1.03,-0.13,-1.45,-0.6
2016Q3,-0.7,0.15,1.56,0.83
2016Q2,-0.98,0.15,1.63,0.89
2016Q1,-1.27,-0.05,-0.55,-0.08
2015Q4,-1.17,-0.13,-1.54,-0.48
2015Q3,-0.89,-0.5,-5.66,-2.25
2015Q2,0.066,-0.27,-3.02,-1.17
