年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,114.2,-7.27,-18.55,-12.29,0.0
2019,148.1,-11.43,-23.47,-15.6,0.0
2018,244.9,14.72,30.46,17.91,0.38
2017,122.0,-20.58,-39.58,-19.9,0.0
2016,291.4,-12.81,-18.12,-9.08,0.0
2015,400.8,-18.79,-21.41,-10.59,0.0
2014,595.3,1.8,1.88,0.89,0.38
2013,662.9,-1.6,-1.68,-0.69,0.0
